SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-5-2016,Single Family Residential,21 Sylvan Ave #23,Asheville,NC,28801,370000,3,1.5,Asheville,1631,6098,1926,645,227,,Sold,,,http://www.redfin.com/NC/Asheville/21-Sylvan-Ave-28801/unit-23/home/104464222,CMLS,3164982,N,Y,35.6032549,-82.5748984
PAST SALE,,Unknown,145 Courtland Ave Unit B,Asheville,NC,28801,340000,,,,,,,,,,,,,http://www.redfin.com/NC/Asheville/145-Courtland-Ave-28801/unit-B/home/114096088,,,N,Y,35.597779,-82.56786
PAST SALE,June-22-2017,Single Family Residential,20 Harrison St,Asheville,NC,28801,575000,3,2.0,Asheville,1935,6098,2007,293,297,,Sold,,,http://www.redfin.com/NC/Asheville/20-Harrison-St-28801/home/110806422,CMLS,3275030,N,Y,35.5985648,-82.558125
PAST SALE,,Vacant Land,Flint St,Asheville,NC,28801,215000,,,,,9583,,,,,,,,http://www.redfin.com/NC/Asheville/Flint-St-28801/home/111263063,,,N,Y,35.599053,-82.557624
PAST SALE,June-7-2017,Vacant Land,95 Courtland Ave,Asheville,NC,28801,140000,,,Asheville,,10018,,308,,,Sold,,,http://www.redfin.com/NC/Asheville/95-Courtland-Ave-28801/home/103988771,CMLS,3266960,N,Y,35.5985158,-82.5653624
PAST SALE,June-6-2017,Townhouse,169 Houston Cir,Asheville,NC,28801,230000,4,1.5,Asheville,1440,9583,1925,309,160,,Sold,,,http://www.redfin.com/NC/Asheville/169-Houston-Cir-28801/home/111027238,CMLS,3216409,N,Y,35.5960147,-82.5684346
PAST SALE,July-31-2017,Single Family Residential,71 Starnes Ave,Asheville,NC,28801,510000,3,2.0,Asheville,2036,4791,1905,254,250,,Sold,,,http://www.redfin.com/NC/Asheville/71-Starnes-Ave-28801/home/111214660,CMLS,3272366,N,Y,35.5996271,-82.558125
PAST SALE,,Multi-Family (5+ Unit),60 Flint St,Asheville,NC,28801,875000,,,,3675,10890,1948,,238,,,,,http://www.redfin.com/NC/Asheville/60-Flint-St-28801/home/111158120,,,N,Y,35.5985975,-82.5572799
PAST SALE,September-5-2017,Vacant Land,TBD Howard,Weaverville,NC,28787,75000,0,,Twin Hills,,48787,,218,,,Sold,,,http://www.redfin.com/NC/Weaverville/TBD-Howard-28787/home/143080651,NCMMLS,3307702,N,Y,35.6,-82.5607
PAST SALE,May-11-2017,Single Family Residential,166 W Chestnut St,Asheville,NC,28801,425000,4,1.0,Asheville,2209,9147,1910,335,192,,Sold,,,http://www.redfin.com/NC/Asheville/166-W-Chestnut-St-28801/home/110862700,CMLS,3250528,N,Y,35.6003938,-82.563711
