SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,February-17-2017,Single Family Residential,36 Tahkieostie Trl,Asheville,NC,28806,286500,2,1.0,Asheville,1280,7405,1926,418,224,,Sold,,,http://www.redfin.com/NC/Asheville/36-Tahkieostie-Trl-28806/home/111170262,CMLS,3235343,N,Y,35.5702065,-82.5685953
PAST SALE,September-27-2017,Vacant Land,27 Westwood Dr #13,Asheville,NC,28806,20000,,,Asheville,,22651,,196,,,Sold,,,http://www.redfin.com/NC/Asheville/27-Westwood-Pl-28806/unit-13/home/143491315,CMLS,3315220,N,Y,35.5793989,-82.5795585
PAST SALE,,Vacant Land,Riverview Dr,Asheville,NC,28806,60000,,,,,7841,,,,,,,,http://www.redfin.com/NC/Asheville/Riverview-Dr-28806/home/111397472,,,N,Y,35.57759,-82.570364
PAST SALE,June-23-2017,Single Family Residential,45 Montana Ave,Asheville,NC,28806,395000,3,2.5,Asheville,1632,4791,2017,292,242,,Sold,,,http://www.redfin.com/NC/Asheville/45-Montana-Ave-28806/home/102051993,CMLS,3281645,N,Y,35.5753722,-82.5784574
PAST SALE,June-23-2017,Single Family Residential,63 Westwood Pl,Asheville,NC,28806,560000,4,3.5,Asheville,2272,10018,1925,292,246,,Sold,,,http://www.redfin.com/NC/Asheville/63-Westwood-Pl-28806/home/110810450,CMLS,3267128,N,Y,35.580554,-82.5787781
PAST SALE,May-26-2017,Single Family Residential,52 Tremont St,Asheville,NC,28806,465000,4,3.0,Asheville,1994,11325,1915,320,233,,Sold,,,http://www.redfin.com/NC/Asheville/52-Tremont-St-28806/home/111170845,CMLS,3260174,N,Y,35.5820917,-82.5769683
PAST SALE,,Vacant Land,65 Ridgelawn Rd,Asheville,NC,28806,112000,,,,,7841,,,,,,,,http://www.redfin.com/NC/Asheville/65-Ridgelawn-Rd-28806/home/111341553,,,N,Y,35.5754457,-82.5752235
PAST SALE,June-10-2015,Single Family Residential,55 Howard,Asheville,NC,28806,351000,4,2.5,Asheville,1720,4791,2014,1036,204,,Sold,,,http://www.redfin.com/NC/Asheville/55-Howard-St-28806/home/102040187,CMLS,NCM579757,N,Y,35.579061,-82.576134
PAST SALE,May-8-2015,Vacant Land,97 Tremont,Asheville,NC,28806,118000,,,Asheville,,18730,,1069,,,Sold,,,http://www.redfin.com/NC/Asheville/97-Tremont-St-28806/home/102059986,CMLS,NCM578902,N,Y,35.583531,-82.575996
PAST SALE,October-13-2015,Single Family Residential,65 Brownwood,Asheville,NC,28806,350000,3,2.0,West Asheville,2642,,1924,911,132,,Sold,,,http://www.redfin.com/NC/Asheville/65-Brownwood-Ave-28806/home/102044371,NCMMLS,NCM592727,N,Y,35.5790833,-82.5736732
PAST SALE,August-2-2016,Vacant Land,315 Haywood Rd,Asheville,NC,28806,550000,,,Asheville,,39204,,617,,,Sold,,,http://www.redfin.com/NC/Asheville/315-Haywood-Rd-28806/home/102051545,CMLS,NCM576669,N,Y,35.5781796,-82.5762502
PAST SALE,June-20-2017,Single Family Residential,20 Upstream Way,Asheville,NC,28806,370000,3,2.5,Asheville,1408,5227,2017,295,263,,Sold,,,http://www.redfin.com/NC/Asheville/20-Upstream-Way-28806/home/145040674,CMLS,3239810,N,Y,35.5682157,-82.5669592
PAST SALE,August-23-2017,Single Family Residential,455 Riverview Dr,Asheville,NC,28806,315000,3,2.5,Asheville,1648,3920,2006,231,191,,Sold,,,http://www.redfin.com/NC/Asheville/455-Riverview-Dr-28806/home/102041106,CMLS,3270947,N,Y,35.5708346,-82.5680126
